sen(2PIn/T);Cos(2PIn/T);1;2;3;4;5;6;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;
0,966;0,259;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;5,0819;4,983;9,3109;11,909;18,638;21,121;19,823;18,052;15,3;17,788;16,967;15,039;13,141;16,659;20,817;20,46;24,829;26,16;28,299;31,71;23,927;30,619;27,96;25,294;23,562;12,571;3,0966;7,5152;7,219;8,9363;7,2934;6,6392;5,1464;4,0755;2,1399;3,2405;12,68;9,7948;10,334;17,676;18,397;9,6814;16,024;15,401;15,958;12,44;11,711;15,661;20,612;19,159;18,077;13,958;16,496;12,961;8,3784;11,959;12,937;15,021;19,184;21,662;27,315;27,566;34,248;36,18;38,56;38,611;37,106;38,411;40,206;40,306;38,343;43,879;42,73;46,775;45,813;37,362;20,073;10,956;1,1689;-999;2,2921;1,2484;0,65683;1,5999;4,9479;4,8224;2,7281;8,6706;13,254;18,966;17,069;16,393;12,311;12,463;6,7576;4,6314;2,9957;3,2211;7,1727;7,1209;13,838;17,031;18,203;14,09;12,204;14,869;18,208;16,493;15,283;16,844;18,091;21,01;28,327;35,759;36,508;40,345;38,994;44,256;42,451;42,225;38,389;27,633;14,621;21,626;49,26;15,744;18,094;9,4194;3,1973;0,74229;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;1,4612;2,8646;7,0294;4,5857;1,1153;2,5716;2,46;6,3522;15,35;20,838;22,376;22,038;14,685;4,5567;2,1536;1,8929;0,92179;1,7686;3,0191;4,2766;7,7921;12,74;18,454;18,157;20,191;19,98;22,599;22,127;20,584;19,619;19,296;9,416;22,198;26,681;28,448;19,996;18,492;12,975;12,088;6,9366;2,7226;5,0676;8,6475;7,1479;9,1748;15,297;11,787;11,917;11,573;10,358;-999;7,6753;5,8768;8,5182;13,702;16,172;16,798;16,74;13,536;13,935;14,316;17,463;19,232;17,673;20,692;22,573;22,439;20,669;25,124;25,344;24,608;19,669;23,428;28,289;23,633;17,702;14,299;11,556;9,0809;4,9015;20,059;
0,991;0,135;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;5,0819;4,983;9,3109;11,909;18,638;21,121;19,823;18,052;15,3;17,788;16,967;15,039;13,141;16,659;20,817;20,46;24,829;26,16;28,299;31,71;23,927;30,619;27,96;25,294;23,562;12,571;3,0966;7,5152;7,219;8,9363;7,2934;6,6392;5,1464;4,0755;2,1399;3,2405;12,68;9,7948;10,334;17,676;18,397;9,6814;16,024;15,401;15,958;12,44;11,711;15,661;20,612;19,159;18,077;13,958;16,496;12,961;8,3784;11,959;12,937;15,021;19,184;21,662;27,315;27,566;34,248;36,18;38,56;38,611;37,106;38,411;40,206;40,306;38,343;43,879;42,73;46,775;45,813;37,362;20,073;10,956;1,1689;-999;2,2921;1,2484;0,65683;1,5999;4,9479;4,8224;2,7281;8,6706;13,254;18,966;17,069;16,393;12,311;12,463;6,7576;4,6314;2,9957;3,2211;7,1727;7,1209;13,838;17,031;18,203;14,09;12,204;14,869;18,208;16,493;15,283;16,844;18,091;21,01;28,327;35,759;36,508;40,345;38,994;44,256;42,451;42,225;38,389;27,633;14,621;21,626;49,26;15,744;18,094;9,4194;3,1973;0,74229;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;1,4612;2,8646;7,0294;4,5857;1,1153;2,5716;2,46;6,3522;15,35;20,838;22,376;22,038;14,685;4,5567;2,1536;1,8929;0,92179;1,7686;3,0191;4,2766;7,7921;12,74;18,454;18,157;20,191;19,98;22,599;22,127;20,584;19,619;19,296;9,416;22,198;26,681;28,448;19,996;18,492;12,975;12,088;6,9366;2,7226;5,0676;8,6475;7,1479;9,1748;15,297;11,787;11,917;11,573;10,358;-999;7,6753;5,8768;8,5182;13,702;16,172;16,798;16,74;13,536;13,935;14,316;17,463;19,232;17,673;20,692;22,573;22,439;20,669;25,124;25,344;24,608;19,669;23,428;28,289;23,633;17,702;14,299;11,556;9,0809;4,9015;20,059;18,914;
1;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;5,0819;4,983;9,3109;11,909;18,638;21,121;19,823;18,052;15,3;17,788;16,967;15,039;13,141;16,659;20,817;20,46;24,829;26,16;28,299;31,71;23,927;30,619;27,96;25,294;23,562;12,571;3,0966;7,5152;7,219;8,9363;7,2934;6,6392;5,1464;4,0755;2,1399;3,2405;12,68;9,7948;10,334;17,676;18,397;9,6814;16,024;15,401;15,958;12,44;11,711;15,661;20,612;19,159;18,077;13,958;16,496;12,961;8,3784;11,959;12,937;15,021;19,184;21,662;27,315;27,566;34,248;36,18;38,56;38,611;37,106;38,411;40,206;40,306;38,343;43,879;42,73;46,775;45,813;37,362;20,073;10,956;1,1689;-999;2,2921;1,2484;0,65683;1,5999;4,9479;4,8224;2,7281;8,6706;13,254;18,966;17,069;16,393;12,311;12,463;6,7576;4,6314;2,9957;3,2211;7,1727;7,1209;13,838;17,031;18,203;14,09;12,204;14,869;18,208;16,493;15,283;16,844;18,091;21,01;28,327;35,759;36,508;40,345;38,994;44,256;42,451;42,225;38,389;27,633;14,621;21,626;49,26;15,744;18,094;9,4194;3,1973;0,74229;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;1,4612;2,8646;7,0294;4,5857;1,1153;2,5716;2,46;6,3522;15,35;20,838;22,376;22,038;14,685;4,5567;2,1536;1,8929;0,92179;1,7686;3,0191;4,2766;7,7921;12,74;18,454;18,157;20,191;19,98;22,599;22,127;20,584;19,619;19,296;9,416;22,198;26,681;28,448;19,996;18,492;12,975;12,088;6,9366;2,7226;5,0676;8,6475;7,1479;9,1748;15,297;11,787;11,917;11,573;10,358;-999;7,6753;5,8768;8,5182;13,702;16,172;16,798;16,74;13,536;13,935;14,316;17,463;19,232;17,673;20,692;22,573;22,439;20,669;25,124;25,344;24,608;19,669;23,428;28,289;23,633;17,702;14,299;11,556;9,0809;4,9015;20,059;18,914;5,7168;
0,992;-0,126;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;5,0819;4,983;9,3109;11,909;18,638;21,121;19,823;18,052;15,3;17,788;16,967;15,039;13,141;16,659;20,817;20,46;24,829;26,16;28,299;31,71;23,927;30,619;27,96;25,294;23,562;12,571;3,0966;7,5152;7,219;8,9363;7,2934;6,6392;5,1464;4,0755;2,1399;3,2405;12,68;9,7948;10,334;17,676;18,397;9,6814;16,024;15,401;15,958;12,44;11,711;15,661;20,612;19,159;18,077;13,958;16,496;12,961;8,3784;11,959;12,937;15,021;19,184;21,662;27,315;27,566;34,248;36,18;38,56;38,611;37,106;38,411;40,206;40,306;38,343;43,879;42,73;46,775;45,813;37,362;20,073;10,956;1,1689;-999;2,2921;1,2484;0,65683;1,5999;4,9479;4,8224;2,7281;8,6706;13,254;18,966;17,069;16,393;12,311;12,463;6,7576;4,6314;2,9957;3,2211;7,1727;7,1209;13,838;17,031;18,203;14,09;12,204;14,869;18,208;16,493;15,283;16,844;18,091;21,01;28,327;35,759;36,508;40,345;38,994;44,256;42,451;42,225;38,389;27,633;14,621;21,626;49,26;15,744;18,094;9,4194;3,1973;0,74229;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;1,4612;2,8646;7,0294;4,5857;1,1153;2,5716;2,46;6,3522;15,35;20,838;22,376;22,038;14,685;4,5567;2,1536;1,8929;0,92179;1,7686;3,0191;4,2766;7,7921;12,74;18,454;18,157;20,191;19,98;22,599;22,127;20,584;19,619;19,296;9,416;22,198;26,681;28,448;19,996;18,492;12,975;12,088;6,9366;2,7226;5,0676;8,6475;7,1479;9,1748;15,297;11,787;11,917;11,573;10,358;-999;7,6753;5,8768;8,5182;13,702;16,172;16,798;16,74;13,536;13,935;14,316;17,463;19,232;17,673;20,692;22,573;22,439;20,669;25,124;25,344;24,608;19,669;23,428;28,289;23,633;17,702;14,299;11,556;9,0809;4,9015;20,059;18,914;5,7168;1,9552;
0,966;-0,259;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;5,0819;4,983;9,3109;11,909;18,638;21,121;19,823;18,052;15,3;17,788;16,967;15,039;13,141;16,659;20,817;20,46;24,829;26,16;28,299;31,71;23,927;30,619;27,96;25,294;23,562;12,571;3,0966;7,5152;7,219;8,9363;7,2934;6,6392;5,1464;4,0755;2,1399;3,2405;12,68;9,7948;10,334;17,676;18,397;9,6814;16,024;15,401;15,958;12,44;11,711;15,661;20,612;19,159;18,077;13,958;16,496;12,961;8,3784;11,959;12,937;15,021;19,184;21,662;27,315;27,566;34,248;36,18;38,56;38,611;37,106;38,411;40,206;40,306;38,343;43,879;42,73;46,775;45,813;37,362;20,073;10,956;1,1689;-999;2,2921;1,2484;0,65683;1,5999;4,9479;4,8224;2,7281;8,6706;13,254;18,966;17,069;16,393;12,311;12,463;6,7576;4,6314;2,9957;3,2211;7,1727;7,1209;13,838;17,031;18,203;14,09;12,204;14,869;18,208;16,493;15,283;16,844;18,091;21,01;28,327;35,759;36,508;40,345;38,994;44,256;42,451;42,225;38,389;27,633;14,621;21,626;49,26;15,744;18,094;9,4194;3,1973;0,74229;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;1,4612;2,8646;7,0294;4,5857;1,1153;2,5716;2,46;6,3522;15,35;20,838;22,376;22,038;14,685;4,5567;2,1536;1,8929;0,92179;1,7686;3,0191;4,2766;7,7921;12,74;18,454;18,157;20,191;19,98;22,599;22,127;20,584;19,619;19,296;9,416;22,198;26,681;28,448;19,996;18,492;12,975;12,088;6,9366;2,7226;5,0676;8,6475;7,1479;9,1748;15,297;11,787;11,917;11,573;10,358;-999;7,6753;5,8768;8,5182;13,702;16,172;16,798;16,74;13,536;13,935;14,316;17,463;19,232;17,673;20,692;22,573;22,439;20,669;25,124;25,344;24,608;19,669;23,428;28,289;23,633;17,702;14,299;11,556;9,0809;4,9015;20,059;18,914;5,7168;1,9552;1,419;
0,926;-0,379;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;5,0819;4,983;9,3109;11,909;18,638;21,121;19,823;18,052;15,3;17,788;16,967;15,039;13,141;16,659;20,817;20,46;24,829;26,16;28,299;31,71;23,927;30,619;27,96;25,294;23,562;12,571;3,0966;7,5152;7,219;8,9363;7,2934;6,6392;5,1464;4,0755;2,1399;3,2405;12,68;9,7948;10,334;17,676;18,397;9,6814;16,024;15,401;15,958;12,44;11,711;15,661;20,612;19,159;18,077;13,958;16,496;12,961;8,3784;11,959;12,937;15,021;19,184;21,662;27,315;27,566;34,248;36,18;38,56;38,611;37,106;38,411;40,206;40,306;38,343;43,879;42,73;46,775;45,813;37,362;20,073;10,956;1,1689;-999;2,2921;1,2484;0,65683;1,5999;4,9479;4,8224;2,7281;8,6706;13,254;18,966;17,069;16,393;12,311;12,463;6,7576;4,6314;2,9957;3,2211;7,1727;7,1209;13,838;17,031;18,203;14,09;12,204;14,869;18,208;16,493;15,283;16,844;18,091;21,01;28,327;35,759;36,508;40,345;38,994;44,256;42,451;42,225;38,389;27,633;14,621;21,626;49,26;15,744;18,094;9,4194;3,1973;0,74229;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;1,4612;2,8646;7,0294;4,5857;1,1153;2,5716;2,46;6,3522;15,35;20,838;22,376;22,038;14,685;4,5567;2,1536;1,8929;0,92179;1,7686;3,0191;4,2766;7,7921;12,74;18,454;18,157;20,191;19,98;22,599;22,127;20,584;19,619;19,296;9,416;22,198;26,681;28,448;19,996;18,492;12,975;12,088;6,9366;2,7226;5,0676;8,6475;7,1479;9,1748;15,297;11,787;11,917;11,573;10,358;-999;7,6753;5,8768;8,5182;13,702;16,172;16,798;16,74;13,536;13,935;14,316;17,463;19,232;17,673;20,692;22,573;22,439;20,669;25,124;25,344;24,608;19,669;23,428;28,289;23,633;17,702;14,299;11,556;9,0809;4,9015;20,059;18,914;5,7168;1,9552;1,419;-999;
0,866;-0,5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;5,0819;4,983;9,3109;11,909;18,638;21,121;19,823;18,052;15,3;17,788;16,967;15,039;13,141;16,659;20,817;20,46;24,829;26,16;28,299;31,71;23,927;30,619;27,96;25,294;23,562;12,571;3,0966;7,5152;7,219;8,9363;7,2934;6,6392;5,1464;4,0755;2,1399;3,2405;12,68;9,7948;10,334;17,676;18,397;9,6814;16,024;15,401;15,958;12,44;11,711;15,661;20,612;19,159;18,077;13,958;16,496;12,961;8,3784;11,959;12,937;15,021;19,184;21,662;27,315;27,566;34,248;36,18;38,56;38,611;37,106;38,411;40,206;40,306;38,343;43,879;42,73;46,775;45,813;37,362;20,073;10,956;1,1689;-999;2,2921;1,2484;0,65683;1,5999;4,9479;4,8224;2,7281;8,6706;13,254;18,966;17,069;16,393;12,311;12,463;6,7576;4,6314;2,9957;3,2211;7,1727;7,1209;13,838;17,031;18,203;14,09;12,204;14,869;18,208;16,493;15,283;16,844;18,091;21,01;28,327;35,759;36,508;40,345;38,994;44,256;42,451;42,225;38,389;27,633;14,621;21,626;49,26;15,744;18,094;9,4194;3,1973;0,74229;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;1,4612;2,8646;7,0294;4,5857;1,1153;2,5716;2,46;6,3522;15,35;20,838;22,376;22,038;14,685;4,5567;2,1536;1,8929;0,92179;1,7686;3,0191;4,2766;7,7921;12,74;18,454;18,157;20,191;19,98;22,599;22,127;20,584;19,619;19,296;9,416;22,198;26,681;28,448;19,996;18,492;12,975;12,088;6,9366;2,7226;5,0676;8,6475;7,1479;9,1748;15,297;11,787;11,917;11,573;10,358;-999;7,6753;5,8768;8,5182;13,702;16,172;16,798;16,74;13,536;13,935;14,316;17,463;19,232;17,673;20,692;22,573;22,439;20,669;25,124;25,344;24,608;19,669;23,428;28,289;23,633;17,702;14,299;11,556;9,0809;4,9015;20,059;18,914;5,7168;1,9552;1,419;-999;-999;
0,796;-0,605;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;5,0819;4,983;9,3109;11,909;18,638;21,121;19,823;18,052;15,3;17,788;16,967;15,039;13,141;16,659;20,817;20,46;24,829;26,16;28,299;31,71;23,927;30,619;27,96;25,294;23,562;12,571;3,0966;7,5152;7,219;8,9363;7,2934;6,6392;5,1464;4,0755;2,1399;3,2405;12,68;9,7948;10,334;17,676;18,397;9,6814;16,024;15,401;15,958;12,44;11,711;15,661;20,612;19,159;18,077;13,958;16,496;12,961;8,3784;11,959;12,937;15,021;19,184;21,662;27,315;27,566;34,248;36,18;38,56;38,611;37,106;38,411;40,206;40,306;38,343;43,879;42,73;46,775;45,813;37,362;20,073;10,956;1,1689;-999;2,2921;1,2484;0,65683;1,5999;4,9479;4,8224;2,7281;8,6706;13,254;18,966;17,069;16,393;12,311;12,463;6,7576;4,6314;2,9957;3,2211;7,1727;7,1209;13,838;17,031;18,203;14,09;12,204;14,869;18,208;16,493;15,283;16,844;18,091;21,01;28,327;35,759;36,508;40,345;38,994;44,256;42,451;42,225;38,389;27,633;14,621;21,626;49,26;15,744;18,094;9,4194;3,1973;0,74229;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;1,4612;2,8646;7,0294;4,5857;1,1153;2,5716;2,46;6,3522;15,35;20,838;22,376;22,038;14,685;4,5567;2,1536;1,8929;0,92179;1,7686;3,0191;4,2766;7,7921;12,74;18,454;18,157;20,191;19,98;22,599;22,127;20,584;19,619;19,296;9,416;22,198;26,681;28,448;19,996;18,492;12,975;12,088;6,9366;2,7226;5,0676;8,6475;7,1479;9,1748;15,297;11,787;11,917;11,573;10,358;-999;7,6753;5,8768;8,5182;13,702;16,172;16,798;16,74;13,536;13,935;14,316;17,463;19,232;17,673;20,692;22,573;22,439;20,669;25,124;25,344;24,608;19,669;23,428;28,289;23,633;17,702;14,299;11,556;9,0809;4,9015;20,059;18,914;5,7168;1,9552;1,419;-999;-999;-999;
0,707;-0,707;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;5,0819;4,983;9,3109;11,909;18,638;21,121;19,823;18,052;15,3;17,788;16,967;15,039;13,141;16,659;20,817;20,46;24,829;26,16;28,299;31,71;23,927;30,619;27,96;25,294;23,562;12,571;3,0966;7,5152;7,219;8,9363;7,2934;6,6392;5,1464;4,0755;2,1399;3,2405;12,68;9,7948;10,334;17,676;18,397;9,6814;16,024;15,401;15,958;12,44;11,711;15,661;20,612;19,159;18,077;13,958;16,496;12,961;8,3784;11,959;12,937;15,021;19,184;21,662;27,315;27,566;34,248;36,18;38,56;38,611;37,106;38,411;40,206;40,306;38,343;43,879;42,73;46,775;45,813;37,362;20,073;10,956;1,1689;-999;2,2921;1,2484;0,65683;1,5999;4,9479;4,8224;2,7281;8,6706;13,254;18,966;17,069;16,393;12,311;12,463;6,7576;4,6314;2,9957;3,2211;7,1727;7,1209;13,838;17,031;18,203;14,09;12,204;14,869;18,208;16,493;15,283;16,844;18,091;21,01;28,327;35,759;36,508;40,345;38,994;44,256;42,451;42,225;38,389;27,633;14,621;21,626;49,26;15,744;18,094;9,4194;3,1973;0,74229;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;1,4612;2,8646;7,0294;4,5857;1,1153;2,5716;2,46;6,3522;15,35;20,838;22,376;22,038;14,685;4,5567;2,1536;1,8929;0,92179;1,7686;3,0191;4,2766;7,7921;12,74;18,454;18,157;20,191;19,98;22,599;22,127;20,584;19,619;19,296;9,416;22,198;26,681;28,448;19,996;18,492;12,975;12,088;6,9366;2,7226;5,0676;8,6475;7,1479;9,1748;15,297;11,787;11,917;11,573;10,358;-999;7,6753;5,8768;8,5182;13,702;16,172;16,798;16,74;13,536;13,935;14,316;17,463;19,232;17,673;20,692;22,573;22,439;20,669;25,124;25,344;24,608;19,669;23,428;28,289;23,633;17,702;14,299;11,556;9,0809;4,9015;20,059;18,914;5,7168;1,9552;1,419;-999;-999;-999;1,0164;
0,612;-0,791;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;5,0819;4,983;9,3109;11,909;18,638;21,121;19,823;18,052;15,3;17,788;16,967;15,039;13,141;16,659;20,817;20,46;24,829;26,16;28,299;31,71;23,927;30,619;27,96;25,294;23,562;12,571;3,0966;7,5152;7,219;8,9363;7,2934;6,6392;5,1464;4,0755;2,1399;3,2405;12,68;9,7948;10,334;17,676;18,397;9,6814;16,024;15,401;15,958;12,44;11,711;15,661;20,612;19,159;18,077;13,958;16,496;12,961;8,3784;11,959;12,937;15,021;19,184;21,662;27,315;27,566;34,248;36,18;38,56;38,611;37,106;38,411;40,206;40,306;38,343;43,879;42,73;46,775;45,813;37,362;20,073;10,956;1,1689;-999;2,2921;1,2484;0,65683;1,5999;4,9479;4,8224;2,7281;8,6706;13,254;18,966;17,069;16,393;12,311;12,463;6,7576;4,6314;2,9957;3,2211;7,1727;7,1209;13,838;17,031;18,203;14,09;12,204;14,869;18,208;16,493;15,283;16,844;18,091;21,01;28,327;35,759;36,508;40,345;38,994;44,256;42,451;42,225;38,389;27,633;14,621;21,626;49,26;15,744;18,094;9,4194;3,1973;0,74229;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;1,4612;2,8646;7,0294;4,5857;1,1153;2,5716;2,46;6,3522;15,35;20,838;22,376;22,038;14,685;4,5567;2,1536;1,8929;0,92179;1,7686;3,0191;4,2766;7,7921;12,74;18,454;18,157;20,191;19,98;22,599;22,127;20,584;19,619;19,296;9,416;22,198;26,681;28,448;19,996;18,492;12,975;12,088;6,9366;2,7226;5,0676;8,6475;7,1479;9,1748;15,297;11,787;11,917;11,573;10,358;-999;7,6753;5,8768;8,5182;13,702;16,172;16,798;16,74;13,536;13,935;14,316;17,463;19,232;17,673;20,692;22,573;22,439;20,669;25,124;25,344;24,608;19,669;23,428;28,289;23,633;17,702;14,299;11,556;9,0809;4,9015;20,059;18,914;5,7168;1,9552;1,419;-999;-999;-999;1,0164;1,1089;
0,5;-0,866;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;5,0819;4,983;9,3109;11,909;18,638;21,121;19,823;18,052;15,3;17,788;16,967;15,039;13,141;16,659;20,817;20,46;24,829;26,16;28,299;31,71;23,927;30,619;27,96;25,294;23,562;12,571;3,0966;7,5152;7,219;8,9363;7,2934;6,6392;5,1464;4,0755;2,1399;3,2405;12,68;9,7948;10,334;17,676;18,397;9,6814;16,024;15,401;15,958;12,44;11,711;15,661;20,612;19,159;18,077;13,958;16,496;12,961;8,3784;11,959;12,937;15,021;19,184;21,662;27,315;27,566;34,248;36,18;38,56;38,611;37,106;38,411;40,206;40,306;38,343;43,879;42,73;46,775;45,813;37,362;20,073;10,956;1,1689;-999;2,2921;1,2484;0,65683;1,5999;4,9479;4,8224;2,7281;8,6706;13,254;18,966;17,069;16,393;12,311;12,463;6,7576;4,6314;2,9957;3,2211;7,1727;7,1209;13,838;17,031;18,203;14,09;12,204;14,869;18,208;16,493;15,283;16,844;18,091;21,01;28,327;35,759;36,508;40,345;38,994;44,256;42,451;42,225;38,389;27,633;14,621;21,626;49,26;15,744;18,094;9,4194;3,1973;0,74229;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;1,4612;2,8646;7,0294;4,5857;1,1153;2,5716;2,46;6,3522;15,35;20,838;22,376;22,038;14,685;4,5567;2,1536;1,8929;0,92179;1,7686;3,0191;4,2766;7,7921;12,74;18,454;18,157;20,191;19,98;22,599;22,127;20,584;19,619;19,296;9,416;22,198;26,681;28,448;19,996;18,492;12,975;12,088;6,9366;2,7226;5,0676;8,6475;7,1479;9,1748;15,297;11,787;11,917;11,573;10,358;-999;7,6753;5,8768;8,5182;13,702;16,172;16,798;16,74;13,536;13,935;14,316;17,463;19,232;17,673;20,692;22,573;22,439;20,669;25,124;25,344;24,608;19,669;23,428;28,289;23,633;17,702;14,299;11,556;9,0809;4,9015;20,059;18,914;5,7168;1,9552;1,419;-999;-999;-999;1,0164;1,1089;6,2629;
0,387;-0,922;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;5,0819;4,983;9,3109;11,909;18,638;21,121;19,823;18,052;15,3;17,788;16,967;15,039;13,141;16,659;20,817;20,46;24,829;26,16;28,299;31,71;23,927;30,619;27,96;25,294;23,562;12,571;3,0966;7,5152;7,219;8,9363;7,2934;6,6392;5,1464;4,0755;2,1399;3,2405;12,68;9,7948;10,334;17,676;18,397;9,6814;16,024;15,401;15,958;12,44;11,711;15,661;20,612;19,159;18,077;13,958;16,496;12,961;8,3784;11,959;12,937;15,021;19,184;21,662;27,315;27,566;34,248;36,18;38,56;38,611;37,106;38,411;40,206;40,306;38,343;43,879;42,73;46,775;45,813;37,362;20,073;10,956;1,1689;-999;2,2921;1,2484;0,65683;1,5999;4,9479;4,8224;2,7281;8,6706;13,254;18,966;17,069;16,393;12,311;12,463;6,7576;4,6314;2,9957;3,2211;7,1727;7,1209;13,838;17,031;18,203;14,09;12,204;14,869;18,208;16,493;15,283;16,844;18,091;21,01;28,327;35,759;36,508;40,345;38,994;44,256;42,451;42,225;38,389;27,633;14,621;21,626;49,26;15,744;18,094;9,4194;3,1973;0,74229;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;1,4612;2,8646;7,0294;4,5857;1,1153;2,5716;2,46;6,3522;15,35;20,838;22,376;22,038;14,685;4,5567;2,1536;1,8929;0,92179;1,7686;3,0191;4,2766;7,7921;12,74;18,454;18,157;20,191;19,98;22,599;22,127;20,584;19,619;19,296;9,416;22,198;26,681;28,448;19,996;18,492;12,975;12,088;6,9366;2,7226;5,0676;8,6475;7,1479;9,1748;15,297;11,787;11,917;11,573;10,358;-999;7,6753;5,8768;8,5182;13,702;16,172;16,798;16,74;13,536;13,935;14,316;17,463;19,232;17,673;20,692;22,573;22,439;20,669;25,124;25,344;24,608;19,669;23,428;28,289;23,633;17,702;14,299;11,556;9,0809;4,9015;20,059;18,914;5,7168;1,9552;1,419;-999;-999;-999;1,0164;1,1089;6,2629;6,7741;
0,259;-0,966;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;5,0819;4,983;9,3109;11,909;18,638;21,121;19,823;18,052;15,3;17,788;16,967;15,039;13,141;16,659;20,817;20,46;24,829;26,16;28,299;31,71;23,927;30,619;27,96;25,294;23,562;12,571;3,0966;7,5152;7,219;8,9363;7,2934;6,6392;5,1464;4,0755;2,1399;3,2405;12,68;9,7948;10,334;17,676;18,397;9,6814;16,024;15,401;15,958;12,44;11,711;15,661;20,612;19,159;18,077;13,958;16,496;12,961;8,3784;11,959;12,937;15,021;19,184;21,662;27,315;27,566;34,248;36,18;38,56;38,611;37,106;38,411;40,206;40,306;38,343;43,879;42,73;46,775;45,813;37,362;20,073;10,956;1,1689;-999;2,2921;1,2484;0,65683;1,5999;4,9479;4,8224;2,7281;8,6706;13,254;18,966;17,069;16,393;12,311;12,463;6,7576;4,6314;2,9957;3,2211;7,1727;7,1209;13,838;17,031;18,203;14,09;12,204;14,869;18,208;16,493;15,283;16,844;18,091;21,01;28,327;35,759;36,508;40,345;38,994;44,256;42,451;42,225;38,389;27,633;14,621;21,626;49,26;15,744;18,094;9,4194;3,1973;0,74229;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;1,4612;2,8646;7,0294;4,5857;1,1153;2,5716;2,46;6,3522;15,35;20,838;22,376;22,038;14,685;4,5567;2,1536;1,8929;0,92179;1,7686;3,0191;4,2766;7,7921;12,74;18,454;18,157;20,191;19,98;22,599;22,127;20,584;19,619;19,296;9,416;22,198;26,681;28,448;19,996;18,492;12,975;12,088;6,9366;2,7226;5,0676;8,6475;7,1479;9,1748;15,297;11,787;11,917;11,573;10,358;-999;7,6753;5,8768;8,5182;13,702;16,172;16,798;16,74;13,536;13,935;14,316;17,463;19,232;17,673;20,692;22,573;22,439;20,669;25,124;25,344;24,608;19,669;23,428;28,289;23,633;17,702;14,299;11,556;9,0809;4,9015;20,059;18,914;5,7168;1,9552;1,419;-999;-999;-999;1,0164;1,1089;6,2629;6,7741;7,0537;
